EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 13-08-2019
THESE DATA CAN BE USED FOR NON-COMMERCIAL RESEARCH AND EDUCATION PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TN   : Minimum temperature in 0.1 &#176;C
30-34 Q_TN : quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station DE BILT, NETHERLANDS (STAID: 162)
Blended and updated with sources:520 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   TN, Q_TN
   162,   520,19260110,   -4,    0
   162,   520,19260111,  -13,    0
   162,   520,19260112,  -56,    0
   162,   520,19260113,  -80,    0
   162,   520,19260114,  -98,    0
   162,   520,19260115,  -78,    0
   162,   520,19260116,  -55,    0
   162,   520,19260117,  -21,    0
   162,   520,19260118, -128,    0
   162,   520,19260119, -117,    0
   162,   520,19260120,  -31,    0
   162,   520,19260121,  -21,    0
   162,   520,19260122,  -22,    0
   162,   520,19260123,    3,    0
   162,   520,19260124,   24,    0
   162,   520,19260125,   55,    0
   162,   520,19260126,   22,    0
   162,   520,19260127,   46,    0
   162,   520,19260128,   43,    0
   162,   520,19260129,   43,    0
   162,   520,19260130,   22,    0
   162,   520,19260131,   31,    0
   162,   520,19260201,   38,    0
   162,   520,19260202,   74,    0
   162,   520,19260203,   69,    0
   162,   520,19260204,   67,    0
   162,   520,19260205,   29,    0
   162,   520,19260206,   64,    0
   162,   520,19260207,   31,    0
   162,   520,19260208,    6,    0
   162,   520,19260209,  -13,    0
   162,   520,19260210,  -19,    0
   162,   520,19260211,  -13,    0
   162,   520,19260212,   -5,    0
   162,   520,19260213,   38,    0
   162,   520,19260214,    7,    0
   162,   520,19260215,   37,    0
   162,   520,19260216,   63,    0
   162,   520,19260217,   43,    0
   162,   520,19260218,   44,    0
   162,   520,19260219,   31,    0
   162,   520,19260220,   74,    0
   162,   520,19260221,   71,    0
   162,   520,19260222,   58,    0
   162,   520,19260223,   64,    0
   162,   520,19260224,   78,    0
   162,   520,19260225,   37,    0
   162,   520,19260226,    6,    0
   162,   520,19260227,   35,    0
   162,   520,19260228,   25,    0
   162,   520,19260301,   39,    0
   162,   520,19260302,   71,    0
   162,   520,19260303,   77,    0
   162,   520,19260304,   -2,    0
   162,   520,19260305,    8,    0
   162,   520,19260306,   31,    0
   162,   520,19260307,   74,    0
   162,   520,19260308,   96,    0
   162,   520,19260309,   43,    0
   162,   520,19260310,   21,    0
   162,   520,19260311,    2,    0
   162,   520,19260312,   84,    0
   162,   520,19260313,   78,    0
   162,   520,19260314,   59,    0
   162,   520,19260315,   56,    0
   162,   520,19260316,   10,    0
   162,   520,19260317,  -19,    0
   162,   520,19260318,   12,    0
   162,   520,19260319,   15,    0
   162,   520,19260320,  -11,    0
   162,   520,19260321,  -42,    0
   162,   520,19260322,  -36,    0
   162,   520,19260323,  -24,    0
   162,   520,19260324,  -27,    0
   162,   520,19260325,  -17,    0
   162,   520,19260326,   -3,    0
   162,   520,19260327,   18,    0
   162,   520,19260328,    3,    0
   162,   520,19260329,   -4,    0
   162,   520,19260330,    2,    0
   162,   520,19260331,  -10,    0
   162,   520,19260401,    6,    0
   162,   520,19260402,   23,    0
   162,   520,19260403,   85,    0
   162,   520,19260404,   95,    0
   162,   520,19260405,   52,    0
   162,   520,19260406,   35,    0
   162,   520,19260407,   72,    0
   162,   520,19260408,   66,    0
   162,   520,19260409,   50,    0
   162,   520,19260410,   65,    0
   162,   520,19260411,   40,    0
   162,   520,19260412,   13,    0
   162,   520,19260413,    5,    0
   162,   520,19260414,   15,    0
   162,   520,19260415,   58,    0
   162,   520,19260416,   80,    0
   162,   520,19260417,   48,    0
   162,   520,19260418,   26,    0
   162,   520,19260419,   51,    0
   162,   520,19260420,   37,    0
   162,   520,19260421,   35,    0
   162,   520,19260422,   25,    0
   162,   520,19260423,    5,    0
   162,   520,19260424,   41,    0
   162,   520,19260425,   79,    0
   162,   520,19260426,   88,    0
   162,   520,19260427,   70,    0
   162,   520,19260428,   72,    0
   162,   520,19260429,   88,    0
   162,   520,19260430,  118,    0
   162,   520,19260501,   93,    0
   162,   520,19260502,   67,    0
   162,   520,19260503,   47,    0
   162,   520,19260504,   55,    0
   162,   520,19260505,   60,    0
   162,   520,19260506,   25,    0
   162,   520,19260507,    6,    0
   162,   520,19260508,    2,    0
   162,   520,19260509,    2,    0
   162,   520,19260510,   44,    0
   162,   520,19260511,   65,    0
   162,   520,19260512,   81,    0
   162,   520,19260513,   55,    0
   162,   520,19260514,   34,    0
   162,   520,19260515,   59,    0
   162,   520,19260516,   61,    0
   162,   520,19260517,   20,    0
   162,   520,19260518,   14,    0
   162,   520,19260519,    4,    0
   162,   520,19260520,   57,    0
   162,   520,19260521,   76,    0
   162,   520,19260522,   88,    0
   162,   520,19260523,   75,    0
   162,   520,19260524,   39,    0
   162,   520,19260525,   14,    0
   162,   520,19260526,   57,    0
   162,   520,19260527,   99,    0
   162,   520,19260528,   98,    0
   162,   520,19260529,  112,    0
   162,   520,19260530,  108,    0
   162,   520,19260531,   89,    0
   162,   520,19260601,   78,    0
   162,   520,19260602,   76,    0
   162,   520,19260603,  104,    0
   162,   520,19260604,   63,    0
   162,   520,19260605,   84,    0
   162,   520,19260606,  108,    0
   162,   520,19260607,  111,    0
   162,   520,19260608,  108,    0
   162,   520,19260609,  118,    0
   162,   520,19260610,   95,    0
   162,   520,19260611,   74,    0
   162,   520,19260612,   82,    0
   162,   520,19260613,   85,    0
   162,   520,19260614,   70,    0
   162,   520,19260615,   58,    0
   162,   520,19260616,  101,    0
   162,   520,19260617,  101,    0
   162,   520,19260618,  106,    0
   162,   520,19260619,   96,    0
   162,   520,19260620,  106,    0
   162,   520,19260621,  145,    0
   162,   520,19260622,   84,    0
   162,   520,19260623,   63,    0
   162,   520,19260624,   30,    0
   162,   520,19260625,   54,    0
   162,   520,19260626,   74,    0
   162,   520,19260627,   75,    0
   162,   520,19260628,   53,    0
   162,   520,19260629,   49,    0
   162,   520,19260630,   69,    0
   162,   520,19260701,   95,    0
   162,   520,19260702,  134,    0
   162,   520,19260703,  128,    0
   162,   520,19260704,  154,    0
   162,   520,19260705,  151,    0
   162,   520,19260706,  125,    0
   162,   520,19260707,   98,    0
   162,   520,19260708,  141,    0
   162,   520,19260709,  134,    0
   162,   520,19260710,  132,    0
   162,   520,19260711,  120,    0
   162,   520,19260712,  111,    0
   162,   520,19260713,  156,    0
   162,   520,19260714,  166,    0
   162,   520,19260715,  147,    0
   162,   520,19260716,  124,    0
   162,   520,19260717,  114,    0
   162,   520,19260718,  114,    0
   162,   520,19260719,  162,    0
   162,   520,19260720,  147,    0
   162,   520,19260721,  133,    0
   162,   520,19260722,  137,    0
   162,   520,19260723,  149,    0
   162,   520,19260724,  146,    0
   162,   520,19260725,  118,    0
   162,   520,19260726,   91,    0
   162,   520,19260727,   74,    0
   162,   520,19260728,   97,    0
   162,   520,19260729,  114,    0
   162,   520,19260730,  124,    0
   162,   520,19260731,  124,    0
   162,   520,19260801,  123,    0
   162,   520,19260802,  111,    0
   162,   520,19260803,  111,    0
   162,   520,19260804,  116,    0
   162,   520,19260805,  121,    0
   162,   520,19260806,  122,    0
   162,   520,19260807,   86,    0
   162,   520,19260808,   67,    0
   162,   520,19260809,   82,    0
   162,   520,19260810,  112,    0
   162,   520,19260811,  115,    0
   162,   520,19260812,   94,    0
   162,   520,19260813,  105,    0
   162,   520,19260814,  148,    0
   162,   520,19260815,  136,    0
   162,   520,19260816,  139,    0
   162,   520,19260817,  127,    0
   162,   520,19260818,  142,    0
   162,   520,19260819,  133,    0
   162,   520,19260820,  137,    0
   162,   520,19260821,  162,    0
   162,   520,19260822,  137,    0
   162,   520,19260823,  115,    0
   162,   520,19260824,  117,    0
   162,   520,19260825,  151,    0
   162,   520,19260826,   81,    0
   162,   520,19260827,   65,    0
   162,   520,19260828,   63,    0
   162,   520,19260829,   72,    0
   162,   520,19260830,   98,    0
   162,   520,19260831,  146,    0
   162,   520,19260901,  151,    0
   162,   520,19260902,  156,    0
   162,   520,19260903,  158,    0
   162,   520,19260904,  136,    0
   162,   520,19260905,  128,    0
   162,   520,19260906,  148,    0
   162,   520,19260907,  150,    0
   162,   520,19260908,  103,    0
   162,   520,19260909,  108,    0
   162,   520,19260910,  120,    0
   162,   520,19260911,  140,    0
   162,   520,19260912,  127,    0
   162,   520,19260913,  104,    0
   162,   520,19260914,  102,    0
   162,   520,19260915,  103,    0
   162,   520,19260916,   77,    0
   162,   520,19260917,   73,    0
   162,   520,19260918,  104,    0
   162,   520,19260919,  120,    0
   162,   520,19260920,  139,    0
   162,   520,19260921,  134,    0
   162,   520,19260922,   60,    0
   162,   520,19260923,   51,    0
   162,   520,19260924,   65,    0
   162,   520,19260925,   53,    0
   162,   520,19260926,   53,    0
   162,   520,19260927,   49,    0
   162,   520,19260928,   60,    0
   162,   520,19260929,   46,    0
   162,   520,19260930,   35,    0
   162,   520,19261001,   38,    0
   162,   520,19261002,   55,    0
   162,   520,19261003,   47,    0
   162,   520,19261004,   48,    0
   162,   520,19261005,   88,    0
   162,   520,19261006,   75,    0
   162,   520,19261007,   94,    0
   162,   520,19261008,   97,    0
   162,   520,19261009,  108,    0
   162,   520,19261010,   57,    0
   162,   520,19261011,   46,    0
   162,   520,19261012,   82,    0
   162,   520,19261013,  103,    0
   162,   520,19261014,   87,    0
   162,   520,19261015,   56,    0
   162,   520,19261016,   51,    0
   162,   520,19261017,   22,    0
   162,   520,19261018,   11,    0
   162,   520,19261019,    3,    0
   162,   520,19261020,  -16,    0
   162,   520,19261021,  -29,    0
   162,   520,19261022,    2,    0
   162,   520,19261023,  -25,    0
   162,   520,19261024,  -13,    0
   162,   520,19261025,   21,    0
   162,   520,19261026,   11,    0
   162,   520,19261027,  -12,    0
   162,   520,19261028,   18,    0
   162,   520,19261029,   38,    0
   162,   520,19261030,    8,    0
   162,   520,19261031,    3,    0
   162,   520,19261101,   -3,    0
   162,   520,19261102,  -14,    0
   162,   520,19261103,    9,    0
   162,   520,19261104,    6,    0
   162,   520,19261105,   29,    0
   162,   520,19261106,   44,    0
   162,   520,19261107,   20,    0
   162,   520,19261108,   20,    0
   162,   520,19261109,   61,    0
   162,   520,19261110,   44,    0
   162,   520,19261111,   60,    0
   162,   520,19261112,   36,    0
   162,   520,19261113,   57,    0
   162,   520,19261114,   75,    0
   162,   520,19261115,   65,    0
   162,   520,19261116,   84,    0
   162,   520,19261117,   73,    0
   162,   520,19261118,   93,    0
   162,   520,19261119,   61,    0
   162,   520,19261120,   52,    0
   162,   520,19261121,   62,    0
   162,   520,19261122,   54,    0
   162,   520,19261123,   45,    0
   162,   520,19261124,   49,    0
   162,   520,19261125,   18,    0
   162,   520,19261126,   11,    0
   162,   520,19261127,   14,    0
   162,   520,19261128,    2,    0
   162,   520,19261129,   -5,    0
   162,   520,19261130,   -3,    0
   162,   520,19261201,  -16,    0
   162,   520,19261202,  -28,    0
   162,   520,19261203,  -11,    0
   162,   520,19261204,    6,    0
   162,   520,19261205,  -20,    0
   162,   520,19261206,  -18,    0
   162,   520,19261207,   11,    0
   162,   520,19261208,   29,    0
   162,   520,19261209,   38,    0
   162,   520,19261210,   61,    0
   162,   520,19261211,   55,    0
   162,   520,19261212,   18,    0
   162,   520,19261213,   10,    0
   162,   520,19261214,   14,    0
   162,   520,19261215,   -7,    0
   162,   520,19261216,   20,    0
   162,   520,19261217,   56,    0
   162,   520,19261218,   29,    0
   162,   520,19261219,   14,    0
   162,   520,19261220,   17,    0
   162,   520,19261221,   -5,    0
   162,   520,19261222,  -12,    0
   162,   520,19261223,  -27,    0
   162,   520,19261224,  -35,    0
   162,   520,19261225,  -35,    0
   162,   520,19261226,  -44,    0
   162,   520,19261227,  -38,    0
   162,   520,19261228,  -35,    0
   162,   520,19261229,   36,    0
   162,   520,19261230,   31,    0
   162,   520,19261231,   47,    0
   162,   520,19270101,   35,    0
   162,   520,19270102,   52,    0
   162,   520,19270103,   18,    0
   162,   520,19270104,    3,    0
   162,   520,19270105,  -13,    0
   162,   520,19270106,   45,    0
   162,   520,19270107,    0,    0
   162,   520,19270108,  -19,    0
   162,   520,19270109,   19,    0
   162,   520,19270110,   64,    0
   162,   520,19270111,   61,    0
   162,   520,19270112,   40,    0
   162,   520,19270113,    7,    0
   162,   520,19270114,   15,    0
   162,   520,19270115,   29,    0
   162,   520,19270116,   18,    0
   162,   520,19270117,  -11,    0
   162,   520,19270118,  -14,    0
   162,   520,19270119,   -5,    0
   162,   520,19270120,  -12,    0
   162,   520,19270121,  -12,    0
   162,   520,19270122,  -20,    0
   162,   520,19270123,   -9,    0
   162,   520,19270124,   -4,    0
   162,   520,19270125,   18,    0
   162,   520,19270126,   29,    0
   162,   520,19270127,   13,    0
   162,   520,19270128,   13,    0
   162,   520,19270129,   32,    0
   162,   520,19270130,   15,    0
   162,   520,19270131,   21,    0
   162,   520,19270201,    8,    0
   162,   520,19270202,   -6,    0
   162,   520,19270203,  -20,    0
   162,   520,19270204,   19,    0
   162,   520,19270205,   -2,    0
   162,   520,19270206,    7,    0
   162,   520,19270207,  -28,    0
   162,   520,19270208,  -39,    0
   162,   520,19270209,  -49,    0
   162,   520,19270210,  -38,    0
   162,   520,19270211,  -46,    0
   162,   520,19270212,  -42,    0
   162,   520,19270213,  -31,    0
   162,   520,19270214,  -34,    0
   162,   520,19270215,  -10,    0
   162,   520,19270216,  -19,    0
   162,   520,19270217,   44,    0
   162,   520,19270218,  -32,    0
   162,   520,19270219,  -54,    0
   162,   520,19270220,  -27,    0
   162,   520,19270221,    0,    0
   162,   520,19270222,   33,    0
   162,   520,19270223,   37,    0
   162,   520,19270224,   19,    0
   162,   520,19270225,    9,    0
   162,   520,19270226,   75,    0
   162,   520,19270227,   73,    0
   162,   520,19270228,   43,    0
   162,   520,19270301,   55,    0
   162,   520,19270302,   66,    0
   162,   520,19270303,   50,    0
   162,   520,19270304,   46,    0
   162,   520,19270305,   57,    0
   162,   520,19270306,   47,    0
   162,   520,19270307,   36,    0
   162,   520,19270308,   41,    0
   162,   520,19270309,   -9,    0
   162,   520,19270310,  -17,    0
   162,   520,19270311,  -11,    0
   162,   520,19270312,  -11,    0
   162,   520,19270313,    8,    0
   162,   520,19270314,    0,    0
   162,   520,19270315,  -21,    0
   162,   520,19270316,  -26,    0
   162,   520,19270317,    2,    0
   162,   520,19270318,   17,    0
   162,   520,19270319,   27,    0
   162,   520,19270320,   33,    0
   162,   520,19270321,   17,    0
   162,   520,19270322,   40,    0
   162,   520,19270323,   82,    0
   162,   520,19270324,   44,    0
   162,   520,19270325,   30,    0
   162,   520,19270326,   51,    0
   162,   520,19270327,   41,    0
   162,   520,19270328,   16,    0
   162,   520,19270329,   -1,    0
   162,   520,19270330,   24,    0
   162,   520,19270331,   45,    0
   162,   520,19270401,   26,    0
   162,   520,19270402,    5,    0
   162,   520,19270403,   46,    0
   162,   520,19270404,   50,    0
   162,   520,19270405,   71,    0
   162,   520,19270406,   38,    0
   162,   520,19270407,   37,    0
   162,   520,19270408,   21,    0
   162,   520,19270409,   16,    0
   162,   520,19270410,   25,    0
   162,   520,19270411,   -7,    0
   162,   520,19270412,   25,    0
   162,   520,19270413,   49,    0
   162,   520,19270414,   84,    0
   162,   520,19270415,   31,    0
   162,   520,19270416,   20,    0
   162,   520,19270417,   14,    0
   162,   520,19270418,   60,    0
   162,   520,19270419,   53,    0
   162,   520,19270420,   59,    0
   162,   520,19270421,   87,    0
   162,   520,19270422,   79,    0
   162,   520,19270423,   54,    0
   162,   520,19270424,   43,    0
   162,   520,19270425,   51,    0
   162,   520,19270426,   15,    0
   162,   520,19270427,    5,    0
   162,   520,19270428,   26,    0
   162,   520,19270429,   48,    0
   162,   520,19270430,    9,    0
   162,   520,19270501,    3,    0
   162,   520,19270502,   25,    0
   162,   520,19270503,   66,    0
   162,   520,19270504,   87,    0
   162,   520,19270505,  106,    0
   162,   520,19270506,  110,    0
   162,   520,19270507,   98,    0
   162,   520,19270508,   93,    0
   162,   520,19270509,   71,    0
   162,   520,19270510,   47,    0
   162,   520,19270511,   10,    0
   162,   520,19270512,   18,    0
   162,   520,19270513,    1,    0
   162,   520,19270514,   24,    0
   162,   520,19270515,   76,    0
   162,   520,19270516,   81,    0
   162,   520,19270517,   30,    0
   162,   520,19270518,   22,    0
   162,   520,19270519,   24,    0
   162,   520,19270520,   32,    0
   162,   520,19270521,   88,    0
   162,   520,19270522,   74,    0
   162,   520,19270523,   66,    0
   162,   520,19270524,   92,    0
   162,   520,19270525,   48,    0
   162,   520,19270526,   45,    0
   162,   520,19270527,   27,    0
   162,   520,19270528,   23,    0
   162,   520,19270529,   38,    0
   162,   520,19270530,   49,    0
   162,   520,19270531,  106,    0
   162,   520,19270601,  121,    0
   162,   520,19270602,  109,    0
   162,   520,19270603,   76,    0
   162,   520,19270604,   43,    0
   162,   520,19270605,   42,    0
   162,   520,19270606,   53,    0
   162,   520,19270607,   20,    0
   162,   520,19270608,   64,    0
   162,   520,19270609,   36,    0
   162,   520,19270610,   22,    0
   162,   520,19270611,   74,    0
   162,   520,19270612,   86,    0
   162,   520,19270613,  109,    0
   162,   520,19270614,  114,    0
   162,   520,19270615,   82,    0
   162,   520,19270616,   60,    0
   162,   520,19270617,  132,    0
   162,   520,19270618,  119,    0
   162,   520,19270619,  115,    0
   162,   520,19270620,  112,    0
   162,   520,19270621,   99,    0
   162,   520,19270622,   67,    0
   162,   520,19270623,   59,    0
   162,   520,19270624,  101,    0
   162,   520,19270625,   77,    0
   162,   520,19270626,   79,    0
   162,   520,19270627,   71,    0
   162,   520,19270628,   64,    0
   162,   520,19270629,   72,    0
   162,   520,19270630,  109,    0
   162,   520,19270701,  116,    0
   162,   520,19270702,  102,    0
   162,   520,19270703,  104,    0
   162,   520,19270704,   99,    0
   162,   520,19270705,  148,    0
   162,   520,19270706,  144,    0
   162,   520,19270707,  160,    0
   162,   520,19270708,  151,    0
   162,   520,19270709,  166,    0
   162,   520,19270710,  147,    0
   162,   520,19270711,  136,    0
   162,   520,19270712,  138,    0
   162,   520,19270713,  135,    0
   162,   520,19270714,  123,    0
   162,   520,19270715,  124,    0
   162,   520,19270716,  109,    0
   162,   520,19270717,   90,    0
   162,   520,19270718,  117,    0
   162,   520,19270719,   91,    0
   162,   520,19270720,   63,    0
   162,   520,19270721,  120,    0
   162,   520,19270722,  134,    0
   162,   520,19270723,  127,    0
   162,   520,19270724,  141,    0
   162,   520,19270725,  133,    0
   162,   520,19270726,  137,    0
   162,   520,19270727,  133,    0
   162,   520,19270728,  122,    0
   162,   520,19270729,   93,    0
   162,   520,19270730,  128,    0
   162,   520,19270731,  125,    0
   162,   520,19270801,  123,    0
   162,   520,19270802,   93,    0
   162,   520,19270803,   71,    0
   162,   520,19270804,  115,    0
   162,   520,19270805,  134,    0
   162,   520,19270806,  180,    0
   162,   520,19270807,  160,    0
   162,   520,19270808,  147,    0
   162,   520,19270809,  128,    0
   162,   520,19270810,  128,    0
   162,   520,19270811,  124,    0
   162,   520,19270812,  118,    0
   162,   520,19270813,  126,    0
   162,   520,19270814,  146,    0
   162,   520,19270815,  134,    0
   162,   520,19270816,  110,    0
   162,   520,19270817,   94,    0
   162,   520,19270818,   94,    0
   162,   520,19270819,  102,    0
   162,   520,19270820,  117,    0
   162,   520,19270821,  132,    0
   162,   520,19270822,  131,    0
   162,   520,19270823,  111,    0
   162,   520,19270824,   88,    0
   162,   520,19270825,   80,    0
   162,   520,19270826,   99,    0
   162,   520,19270827,  120,    0
   162,   520,19270828,  100,    0
   162,   520,19270829,   99,    0
   162,   520,19270830,  114,    0
   162,   520,19270831,  146,    0
   162,   520,19270901,  131,    0
   162,   520,19270902,  127,    0
   162,   520,19270903,  149,    0
   162,   520,19270904,  133,    0
   162,   520,19270905,  138,    0
   162,   520,19270906,  156,    0
   162,   520,19270907,  139,    0
   162,   520,19270908,  103,    0
   162,   520,19270909,  128,    0
   162,   520,19270910,  105,    0
   162,   520,19270911,   94,    0
   162,   520,19270912,  105,    0
   162,   520,19270913,   94,    0
   162,   520,19270914,  100,    0
   162,   520,19270915,  109,    0
   162,   520,19270916,  105,    0
   162,   520,19270917,   74,    0
   162,   520,19270918,   74,    0
   162,   520,19270919,   83,    0
   162,   520,19270920,  124,    0
   162,   520,19270921,  144,    0
   162,   520,19270922,  112,    0
   162,   520,19270923,  103,    0
   162,   520,19270924,   78,    0
   162,   520,19270925,   60,    0
   162,   520,19270926,   56,    0
   162,   520,19270927,   47,    0
   162,   520,19270928,   38,    0
   162,   520,19270929,   49,    0
   162,   520,19270930,   68,    0
   162,   520,19271001,   82,    0
   162,   520,19271002,  101,    0
   162,   520,19271003,   33,    0
   162,   520,19271004,   14,    0
   162,   520,19271005,   44,    0
   162,   520,19271006,   60,    0
   162,   520,19271007,   60,    0
   162,   520,19271008,   64,    0
   162,   520,19271009,   36,    0
   162,   520,19271010,   14,    0
   162,   520,19271011,   28,    0
   162,   520,19271012,   88,    0
   162,   520,19271013,   72,    0
   162,   520,19271014,   77,    0
   162,   520,19271015,   26,    0
   162,   520,19271016,   22,    0
   162,   520,19271017,   91,    0
   162,   520,19271018,   30,    0
   162,   520,19271019,   48,    0
   162,   520,19271020,   35,    0
   162,   520,19271021,   18,    0
   162,   520,19271022,   44,    0
   162,   520,19271023,   45,    0
   162,   520,19271024,   40,    0
   162,   520,19271025,   50,    0
   162,   520,19271026,  128,    0
   162,   520,19271027,  133,    0
   162,   520,19271028,  118,    0
   162,   520,19271029,   57,    0
   162,   520,19271030,   45,    0
   162,   520,19271031,   89,    0
   162,   520,19271101,   49,    0
   162,   520,19271102,  100,    0
   162,   520,19271103,  113,    0
   162,   520,19271104,  105,    0
   162,   520,19271105,   77,    0
   162,   520,19271106,   52,    0
   162,   520,19271107,   42,    0
   162,   520,19271108,   30,    0
   162,   520,19271109,   17,    0
   162,   520,19271110,    3,    0
   162,   520,19271111,  -18,    0
   162,   520,19271112,  -24,    0
   162,   520,19271113,  -14,    0
   162,   520,19271114,  -10,    0
   162,   520,19271115,  -10,    0
   162,   520,19271116,   29,    0
   162,   520,19271117,    7,    0
   162,   520,19271118,  -24,    0
   162,   520,19271119,  -10,    0
   162,   520,19271120,   -1,    0
   162,   520,19271121,   -6,    0
   162,   520,19271122,  -54,    0
   162,   520,19271123,  -56,    0
   162,   520,19271124,  -10,    0
   162,   520,19271125,   -9,    0
   162,   520,19271126,  -15,    0
   162,   520,19271127,   -6,    0
   162,   520,19271128,    6,    0
   162,   520,19271129,    4,    0
   162,   520,19271130,   18,    0
   162,   520,19271201,    5,    0
   162,   520,19271202,    6,    0
   162,   520,19271203,   -2,    0
   162,   520,19271204,   -7,    0
   162,   520,19271205,  -12,    0
   162,   520,19271206,   -2,    0
   162,   520,19271207,  -13,    0
   162,   520,19271208,   -6,    0
   162,   520,19271209,   -8,    0
   162,   520,19271210,  -18,    0
   162,   520,19271211,  -16,    0
   162,   520,19271212,  -28,    0
   162,   520,19271213,  -59,    0
   162,   520,19271214,  -13,    0
   162,   520,19271215,  -76,    0
   162,   520,19271216, -121,    0
   162,   520,19271217, -139,    0
   162,   520,19271218, -146,    0
   162,   520,19271219, -112,    0
   162,   520,19271220, -125,    0
   162,   520,19271221, -129,    0
   162,   520,19271222,    7,    0
   162,   520,19271223,   50,    0
   162,   520,19271224,   12,    0
   162,   520,19271225,    8,    0
   162,   520,19271226,   -5,    0
   162,   520,19271227,  -54,    0
   162,   520,19271228,  -54,    0
   162,   520,19271229,  -54,    0
   162,   520,19271230,  -70,    0
   162,   520,19271231,  -89,    0
   162,   520,19280101,  -35,    0
   162,   520,19280102,  -56,    0
   162,   520,19280103,  -34,    0
   162,   520,19280104,  -14,    0
   162,   520,19280105,   27,    0
   162,   520,19280106,   17,    0
   162,   520,19280107,    4,    0
   162,   520,19280108,   17,    0
   162,   520,19280109,   27,    0
   162,   520,19280110,   -2,    0
   162,   520,19280111,   -4,    0
   162,   520,19280112,  -13,    0
   162,   520,19280113,   43,    0
   162,   520,19280114,   43,    0
   162,   520,19280115,   29,    0
   162,   520,19280116,   23,    0
   162,   520,19280117,   36,    0
   162,   520,19280118,   27,    0
   162,   520,19280119,    2,    0
   162,   520,19280120,   -4,    0
   162,   520,19280121,   34,    0
   162,   520,19280122,   52,    0
   162,   520,19280123,   29,    0
   162,   520,19280124,   39,    0
   162,   520,19280125,   29,    0
   162,   520,19280126,   49,    0
   162,   520,19280127,   -9,    0
   162,   520,19280128,  -31,    0
   162,   520,19280129,    6,    0
   162,   520,19280130,    4,    0
   162,   520,19280131,  -16,    0
   162,   520,19280201,   23,    0
   162,   520,19280202,    3,    0
   162,   520,19280203,   -6,    0
   162,   520,19280204,  -12,    0
   162,   520,19280205,   28,    0
   162,   520,19280206,    9,    0
   162,   520,19280207,   16,    0
   162,   520,19280208,   72,    0
   162,   520,19280209,   50,    0
   162,   520,19280210,   19,    0
   162,   520,19280211,   28,    0
   162,   520,19280212,   24,    0
   162,   520,19280213,   -2,    0
   162,   520,19280214,   44,    0
   162,   520,19280215,   71,    0
   162,   520,19280216,   92,    0
   162,   520,19280217,   52,    0
   162,   520,19280218,   22,    0
   162,   520,19280219,   57,    0
   162,   520,19280220,   45,    0
   162,   520,19280221,   -6,    0
   162,   520,19280222,  -24,    0
   162,   520,19280223,  -34,    0
   162,   520,19280224,  -16,    0
   162,   520,19280225,   -1,    0
   162,   520,19280226,  -15,    0
   162,   520,19280227,  -29,    0
   162,   520,19280228,    7,    0
   162,   520,19280229,    6,    0
   162,   520,19280301,   49,    0
   162,   520,19280302,   28,    0
   162,   520,19280303,  -11,    0
   162,   520,19280304,  -32,    0
   162,   520,19280305,  -35,    0
   162,   520,19280306,  -45,    0
   162,   520,19280307,   25,    0
   162,   520,19280308,   -4,    0
   162,   520,19280309,  -30,    0
   162,   520,19280310,  -38,    0
   162,   520,19280311,  -49,    0
   162,   520,19280312,  -60,    0
   162,   520,19280313,  -60,    0
   162,   520,19280314,   -7,    0
   162,   520,19280315,  -11,    0
   162,   520,19280316,  -24,    0
   162,   520,19280317,  -29,    0
   162,   520,19280318,   -1,    0
   162,   520,19280319,   51,    0
   162,   520,19280320,   12,    0
   162,   520,19280321,  -16,    0
   162,   520,19280322,   16,    0
   162,   520,19280323,   76,    0
   162,   520,19280324,   60,    0
   162,   520,19280325,   29,    0
   162,   520,19280326,   23,    0
   162,   520,19280327,   18,    0
   162,   520,19280328,   -8,    0
   162,   520,19280329,   -8,    0
   162,   520,19280330,   49,    0
   162,   520,19280331,   25,    0
   162,   520,19280401,   31,    0
   162,   520,19280402,   28,    0
   162,   520,19280403,   25,    0
   162,   520,19280404,   50,    0
   162,   520,19280405,   29,    0
   162,   520,19280406,   16,    0
   162,   520,19280407,    7,    0
   162,   520,19280408,   51,    0
   162,   520,19280409,   49,    0
   162,   520,19280410,   90,    0
   162,   520,19280411,   97,    0
   162,   520,19280412,   83,    0
   162,   520,19280413,   28,    0
   162,   520,19280414,   -5,    0
   162,   520,19280415,  -12,    0
   162,   520,19280416,    6,    0
   162,   520,19280417,   -2,    0
   162,   520,19280418,  -10,    0
   162,   520,19280419,   -3,    0
   162,   520,19280420,  -11,    0
   162,   520,19280421,   -1,    0
   162,   520,19280422,  -26,    0
   162,   520,19280423,   -8,    0
   162,   520,19280424,   16,    0
